Wrong,Type,Right,List
edna,--,edna,"['edema', 'eene', 'adn', 'ene', 'una', 'edge', 'en', 'ads', 'era', 'eva']"
eeeckgggherum,--,eeeckgggherum,[]
eeeeargghbrooomghrrr,--,eeeeargghbrooomghrrr,[]
electrician,--,electrician,['electricians']
elmden,--,elmden,"['elfin', 'women', 'else', 'elms']"
elmden,--,elmden,"['elfin', 'women', 'else', 'elms']"
end,--,end,"['trend', 'inns', 'find', 'rand', 'wound', 'guns', 'yen', 'and', 'bpd', 'went']"
enfield,--,enfield,"['infield', 'enfold', 'afield', 'envied', 'endued', 'infidels', 'infold', 'unfold', 'envies', 'unfelt']"
enfield,--,enfield,"['infield', 'enfold', 'afield', 'envied', 'endued', 'infidels', 'infold', 'unfold', 'envies', 'unfelt']"
enfield,--,enfield,"['infield', 'enfold', 'afield', 'envied', 'endued', 'infidels', 'infold', 'unfold', 'envies', 'unfelt']"
enfield,--,enfield,"['infield', 'enfold', 'afield', 'envied', 'endued', 'infidels', 'infold', 'unfold', 'envies', 'unfelt']"
enfield,--,enfield,"['infield', 'enfold', 'afield', 'envied', 'endued', 'infidels', 'infold', 'unfold', 'envies', 'unfelt']"
enfield,--,enfield,"['infield', 'enfold', 'afield', 'envied', 'endued', 'infidels', 'infold', 'unfold', 'envies', 'unfelt']"
england,--,england,"['inland', 'enfant', 'inflame']"
england,--,england,"['inland', 'enfant', 'inflame']"
england,--,england,"['inland', 'enfant', 'inflame']"
england,--,england,"['inland', 'enfant', 'inflame']"
england,--,england,"['inland', 'enfant', 'inflame']"
england,--,england,"['inland', 'enfant', 'inflame']"
england,--,england,"['inland', 'enfant', 'inflame']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
english,--,english,"['enlist', 'angles', 'anguish']"
exams,--,exams,"['rams', 'adams', 'expand', 'reams', 'axioms', 'axes', 'exec', 'edema', 'amd', 'expanse']"
fag,--,fag,"['fair', 'dag', 'gag', 'fog', 'fat', 'fa', 'flag', 'fang', 'dug', 'dog']"
fag,--,fag,"['dag', 'gag', 'fog', 'fat', 'fa', 'flag', 'fang', 'few', 'far', 'dog']"
fag,--,fag,"['dag', 'gag', 'fog', 'fat', 'fa', 'flag', 'fang', 'dug', 'dog', 'foh']"
fired,--,fired,"['feared', 'fed', 'urged', 'cited', 'poured', 'desired', 'dies', 'viewed', 'forget', 'did']"
fishmonger,--,fishmonger,['fishmongers']
flogger,--,flogger,"['flogged', 'dogger', 'figger', 'flaggers', 'flagged', 'digger', 'fogge', 'dagger', 'fogged', 'forger']"
flogger,--,flogger,"['flogged', 'dogger', 'figger', 'flaggers', 'flagged', 'digger', 'fogge', 'dagger', 'fogged', 'forger']"
flogger,--,flogger,"['flogged', 'dogger', 'figger', 'flaggers', 'flagged', 'digger', 'fogge', 'dagger', 'fogged', 'forger']"
flogger,--,flogger,"['flogged', 'dogger', 'figger', 'flaggers', 'flagged', 'digger', 'fogge', 'dagger', 'fogged', 'forger']"
flogger,--,flogger,"['flogged', 'dogger', 'figger', 'flaggers', 'flagged', 'digger', 'fogge', 'dagger', 'fogged', 'forger']"
frankie,--,frankie,"['franker', 'fancie', 'france', 'frankly', 'frank', 'drunke', 'franks', 'drunker', 'frankely', 'danke']"
fridays,--,fridays,"['friday', 'friezes', 'prides', 'drifts', 'drays', 'fiats', 'frosts', 'freeways', 'priests']"
frogmen,--,frogmen,"['fragment', 'fromn', 'frown', 'figment']"
gamekeeper,--,gamekeeper,[]
gascoyne,--,gascoyne,[]
gascoyne's,--,gascoyne's,[]
gascoyne's,--,gascoyne's,[]
gascoyne's,--,gascoyne's,[]
gatwick,--,gatwick,['garlick']
gatwick,--,gatwick,['garlick']
george,--,george,"['gorge', 'forge', 'gurge', 'jorge', 'frore', 'griefe', 'gore', 'gorges', 'gorged', 'heare']"
george,--,george,"['gorge', 'forge', 'gurge', 'jorge', 'frore', 'griefe', 'gore', 'gorges', 'gorged', 'feare']"
george,--,george,"['gorge', 'forge', 'gurge', 'jorge', 'frore', 'griefe', 'gore', 'gorges', 'gorged', 'feare']"
george,--,george,"['gorge', 'forge', 'gurge', 'jorge', 'frore', 'griefe', 'gore', 'gorges', 'gorged', 'feare']"
gerald,--,gerald,"['herald', 'heralds', 'ferule', 'grad', 'girls', 'gerahs', 'feels', 'freaks', 'gras', 'generals']"
gerald,--,gerald,"['herald', 'heralds', 'ferule', 'grad', 'girls', 'gerahs', 'head', 'held', 'herself', 'feels']"
gerald,--,gerald,"['herald', 'heralds', 'ferule', 'grad', 'girls', 'gerahs', 'feels', 'freaks', 'gras', 'generals']"
gerald,--,gerald,"['herald', 'heralds', 'ferule', 'grad', 'girls', 'gerahs', 'feels', 'freaks', 'gras', 'generals']"
girlfriend,--,girlfriend,['girl-friend']
girlfriend,--,girlfriend,['girl-friend']
goner,--,goner,"['finer', 'goer', 'gone', 'homer', 'gainer', 'goat', 'fonder', 'fiber', 'ginger', 'gier']"
goodchild,--,goodchild,[]
gordon,--,gordon,"['horson', 'girding', 'goddam', 'fron', 'ford', 'goring', 'garden', 'grin', 'goin', 'guidon']"
gordon,--,gordon,"['horson', 'girding', 'goddam', 'fron', 'ford', 'goring', 'garden', 'grin', 'goin', 'guidon']"
got,--,got,"['of', 'hold', 'to', 'put', 'felt', 'eat', 'told', 'cut', 'had', 'that']"
grandsire,--,grandsire,"['grandsires', 'granite', 'grassfire']"
grandsire,--,grandsire,"['grandsires', 'granite', 'grassfire']"
granny's,--,granny's,['grants']
greece,--,greece,"['grieve', 'greefe', 'grease', 'greedy', 'grace', 'greeu', 'geese', 'griefe', 'greed', 'greeue']"
guildwell,--,guildwell,[]
guildwell,--,guildwell,[]
guildwell,--,guildwell,[]
half-hose,--,half-hose,[]
hardin,--,hardin,"['harden', 'garden', 'herein', 'herdin'', 'herding', 'hardy', 'horson', 'hardie', 'gaein', 'hain']"
harison,--,harison,"['garrison', 'horson', 'horizon', 'garish', 'garrisons', 'harpoon']"
harison,--,harison,"['garrison', 'horson', 'horizon', 'garish', 'garrisons', 'harpoon']"
harris,--,harris,"['horrid', 'hartes', 'harrow', 'harried', 'harrows', 'harts', 'hares', 'harry', 'hurries', 'hattes']"
harrison,--,harrison,"['garrison', 'garrisons', 'garrisoned']"
harrison,--,harrison,"['garrison', 'garrisons', 'garrisoned']"
harrison,--,harrison,"['garrison', 'garrisons', 'garrisoned']"
haveto,--,haveto,"['have', 'hover', 'habit', 'gave', 'gavest', 'habeat', 'hovel', 'habe', 'hart', 'hero']"
he,--,he,"['the', 'have', 'a', 'me', 'get', 'his', 'then', 'beg', 'she', 'by']"
he,--,he,"['gag', 'herd', 'tie', 'joke', 'hair', 'hat', 'harp', 'hero', 'guy', 'she']"
he,--,he,"['the', 'how', 'you', 'me', 'why', 'them', 'him', 'his', 'a', 'one']"
he,--,he,"['gag', 'herd', 'tie', 'joke', 'hair', 'hat', 'harp', 'hero', 'guy', 'she']"
he,--,he,"['gag', 'herd', 'tie', 'joke', 'hair', 'hat', 'harp', 'hero', 'guy', 'she']"
he,--,he,"['gag', 'herd', 'tie', 'joke', 'hair', 'hat', 'harp', 'hero', 'guy', 'she']"
he,--,he,"['gag', 'herd', 'tie', 'joke', 'hair', 'hat', 'harp', 'hero', 'guy', 'she']"
he,--,he,"['gag', 'herd', 'tie', 'joke', 'hair', 'hat', 'harp', 'hero', 'guy', 'she']"
he,--,he,"['gag', 'herd', 'tie', 'joke', 'hair', 'hat', 'harp', 'hero', 'guy', 'she']"
helen,--,helen,"['taken', 'glen', 'helm', 'hewn', 'hale', 'helion', 'held', 'hilum', 'shaken', 'heele']"
holbook,--,holbook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
holbrook,--,holbrook,[]
hollbrook,--,hollbrook,[]
hollbrook,--,hollbrook,[]
hollbrook,--,hollbrook,[]
holmes,--,holmes,"['holes', 'homes', 'holed', 'hones', 'holds', 'holies', 'honed', 'home', 'hikes', 'hole']"
holmes,--,holmes,"['holes', 'homes', 'holed', 'hones', 'holds', 'holies', 'honed', 'home', 'hikes', 'hole']"
horton,--,horton,"['horson', 'horn', 'heron', 'jargon', 'hurting', 'horror', 'harrum', 'hitting', 'jotting']"
horton,--,horton,"['horson', 'horn', 'heron', 'jargon', 'hurting', 'horror', 'harrum', 'hitting', 'jotting']"
horton,--,horton,"['horson', 'horn', 'heron', 'jargon', 'hurting', 'horror', 'harrum', 'hitting', 'jotting']"
houseboat,--,houseboat,['houseboats']
houseboat,--,houseboat,['houseboats']
housey,--,housey,"['house', 'housed', 'houses', 'horsey', 'hoist', 'hoary', 'hose', 'joust', 'gooey', 'gooshey']"
housey,--,housey,"['house', 'housed', 'houses', 'horsey', 'hoist', 'hoary', 'hose', 'joust', 'gooey', 'gooshey']"
howlet,--,howlet,"['howled', 'howle', 'hower', 'hodler', 'hawker', 'holed', 'hawked', 'howe', 'howl', 'hole']"
humit,--,humit,"['humid', 'humor', 'hunt', 'gamut', 'humly', 'hermit', 'homer', 'hum', 'hut', 'humour']"
hungary,--,hungary,"['hungry', 'hangar', 'hunger', 'gunnery', 'hungered', 'hanger', 'hangars', 'hunter']"
huntigdon,--,huntigdon,[]
hurbured,--,hurbured,"['harbored', 'harboured']"
i,--,i,"['is', 'now', 'you', 'a', 'he', 'we', 'do', 's', 'it', 'ye']"
i,--,i,"['of', 'is', 'in', 'for', 'to', 'it', 'be', 'he', 'on', 'by']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['ode', 'din', 'bin', 'wig', 'tug', 'mud', 'bus', 'foe', 'log', 'tie']"
i,--,i,"['of', 'is', 'to', 'in', 'it', 'he', 'you', 'be', 'no', 'we']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['it', 'if', 'in', 'be', 'so', 'but', 'is', 'to', 'he', 'for']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['if', 'is', 'not', 'but', 'to', 'in', 'so', 'for', 'of', 'you']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['to', 'in', 'is', 'or', 'it', 'how', 'he', 'a', 'of', 'if']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['in', 'for', 'is', 'by', 'he', 'to', 'if', 'be', 'it', 'on']"
i,--,i,"['in', 'to', 'you', 'it', 'by', 'he', 'be', 'if', 'a', 'o']"
i,--,i,"['so', 'to', 'in', 'now', 'he', 'or', 'of', 'by', 'but', 'a']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['who', 'it', 'of', 'to', 'is', 'he', 'in', 'you', 'be', 'no']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['in', 'is', 'for', 'by', 'or', 'of', 'on', 'to', 'be', 'it']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['of', 'is', 'to', 'in', 'it', 'he', 'you', 'we', 'be', 'no']"
i,--,i,"['he', 'it', 'go', 'is', 'in', 'a', 'we', 'if', 'no', 'you']"
i,--,i,"['gin', 'ox', 'ye', 'sin', 'sun', 'it', 'he', 'how', 'we', 'or']"
i,--,i,"['of', 'is', 'to', 'in', 'it', 'he', 'you', 'be', 'no', 'we']"
i,--,i,"['of', 'is', 'to', 'in', 'it', 'he', 'you', 'be', 'no', 'we']"
i,--,i,"['of', 'is', 'to', 'in', 'it', 'he', 'you', 'be', 'we', 'no']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['lo', 'lot', 'dog', 'aid', 'we', 'de', 'it', 'aim', 'is', 'he']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i,--,i,"['he', 'his', 'who', 'to', 'in', 'a', 'of', 'if', 'son', 'my']"
i,--,i,"['go', 'got', 'he', 'a', 'put', 'me', 'in', 'to', 'on', 'be']"
i,--,i,"['of', 'is', 'to', 'in', 'it', 'he', 'you', 'be', 'no', 'we']"
i,--,i,"['ode', 'ill', 'we', 'ye', 'll', 'you', 'is', 'who', 'too', 'to']"
i.t.v,--,i.t.v,[]
i.t.v,--,i.t.v,[]
i.t.v,--,i.t.v,[]
ice-cream,--,ice-cream,[]
ice-cream,--,ice-cream,[]
ice-cream,--,ice-cream,[]
interflora,--,interflora,['interflow']
interflora,--,interflora,['interflow']
interflora,--,interflora,['interflow']
irish,--,irish,"['iris', 'onrush', 'itch', 'ores', 'uric', 'enrich', 'eric', 'iran', 'iron', 'intis']"
irish,--,irish,"['iris', 'rich', 'fish', 'onrush', 'itch', 'ores', 'uric', 'iron', 'brush', 'enrich']"
it,--,it,"['ode', 'itch', 'wig', 'tug', 'mud', 'log', 'pot', 'hint', 'root', 'hair']"
it,--,it,"['ode', 'itch', 'wig', 'tug', 'mud', 'log', 'pot', 'hint', 'root', 'hair']"
it,--,it,"['ode', 'itch', 'wig', 'tug', 'mud', 'log', 'pot', 'hint', 'root', 'hair']"
it,--,it,"['ode', 'itch', 'wig', 'tug', 'mud', 'log', 'pot', 'hint', 'root', 'hair']"
it,--,it,"['of', 'with', 'in', 'to', 'into', 'for', 'at', 'but', 'or', 'on']"
it,--,it,"['got', 'of', 'with', 'in', 'is', 'into', 'for', 'at', 'on', 'but']"
it,--,it,"['ode', 'itch', 'wig', 'tug', 'mud', 'log', 'pot', 'hint', 'root', 'hair']"
it,--,it,"['ode', 'itch', 'wig', 'tug', 'mud', 'log', 'pot', 'hint', 'root', 'hair']"
it,--,it,"['ode', 'itch', 'wig', 'tug', 'mud', 'log', 'pot', 'hint', 'root', 'hair']"
italian,--,italian,"['iranian', 'utopian', 'italics']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['games', 'jams', 'names', 'homes', 'jakes', 'jammed', 'jaws', 'harmes', 'hams', 'jars']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['jams', 'jokes', 'homes', 'ones', 'gums', 'names', 'named', 'armed', 'ham', 'jaws']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
james,--,james,"['names', 'mama', 'hands', 'games', 'named', 'jams', 'homes', 'jakes', 'meanes', 'game']"
james,--,james,"['games', 'jams', 'homes', 'jakes', 'harmes', 'hams', 'jaws', 'jars', 'jammed', 'game's']"
jameson,--,jameson,"['gamesome', 'hansom']"
jane,--,jane,"['humane', 'joke', 'goney', 'she', 'name', 'game', 'gun', 'joy', 'he', 'tone']"
jane,--,jane,"['he', 'she', 'june', 'habe', 'game', 'hone', 'gone', 'hand', 'hande', 'jaw']"
jane,--,jane,"['june', 'habe', 'game', 'hone', 'gone', 'hand', 'hande', 'jaw', 'jar', 'jam']"
jane,--,jane,"['june', 'habe', 'game', 'hone', 'gone', 'hand', 'hande', 'jaw', 'jar', 'jam']"
jane,--,jane,"['june', 'habe', 'game', 'hone', 'gone', 'hand', 'hande', 'jaw', 'jar', 'jam']"
jane,--,jane,"['be', 'and', 'me', 'have', 'use', 'one', 'june', 'habe', 'game', 'hone']"
jane,--,jane,"['june', 'habe', 'game', 'hone', 'gone', 'hand', 'hande', 'jaw', 'jar', 'jam']"
jane,--,jane,"['june', 'habe', 'game', 'hone', 'gone', 'hand', 'hande', 'jaw', 'jar', 'jam']"
jane,--,jane,"['june', 'habe', 'game', 'hone', 'gone', 'hand', 'hande', 'jaw', 'jar', 'jam']"
jane,--,jane,"['june', 'habe', 'game', 'hone', 'gone', 'hand', 'hande', 'jaw', 'jar', 'jam']"
janet,--,janet,"['garnet', 'habit', 'honey', 'june', 'goney', 'gamut', 'honed', 'handy', 'habeat', 'hamlet']"
jap,--,jap,"['of', 'hap', 'gap', 'gsp', 'hop', 'harp', 'heap', 'ha', 'haps', 'up']"
jap,--,jap,"['hap', 'gap', 'gsp', 'hop', 'ha', 'heap', 'harp', 'haps', 'gp', 'gasp']"
jap,--,jap,"['hap', 'gap', 'gsp', 'hop', 'ha', 'heap', 'harp', 'haps', 'gp', 'gasp']"
jap,--,jap,"['hap', 'gap', 'gsp', 'hop', 'ha', 'heap', 'harp', 'haps', 'gp', 'gasp']"
jean,--,jean,"['rang', 'hear', 'seen', 'when', 'meane', 'mean', 'warn', 'run', 'means', 'am']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['mean', 'hwan', 'jeans', 'keen', 'gran', 'he', 'ran', 'hen', 'wan', 'jam']"
jean,--,jean,"['mean', 'hwan', 'jeans', 'keen', 'gran', 'he', 'ran', 'hen', 'wan', 'jam']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'then', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['mean', 'hwan', 'jeans', 'gran', 'keen', 'he', 'hen', 'jam', 'jab', 'jes']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['yeah', 'den', 'he', 'giant', 'mean', 'en', 'man', 'hen', 'meant', 'then']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'am', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'am', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['want', 'he', 'then', 'when', 'hwan', 'jeans', 'gran', 'keen', 'an', 'hen']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['mean', 'hwan', 'jeans', 'keen', 'gran', 'he', 'ran', 'hen', 'wan', 'jam']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['yeah', 'den', 'he', 'giant', 'mean', 'en', 'man', 'hen', 'meant', 'then']"
jean,--,jean,"['yeah', 'den', 'he', 'giant', 'mean', 'en', 'man', 'hen', 'meant', 'then']"
jean,--,jean,"['hwan', 'jeans', 'hear', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['an', 'hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['heaven', 'hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['he', 'hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['an', 'hwan', 'jeans', 'gran', 'keen', 'he', 'hen', 'jam', 'jab', 'jes']"
jean,--,jean,"['he', 'men', 'hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['he', 'hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['he', 'hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['mean', 'hwan', 'jeans', 'keen', 'gran', 'he', 'ran', 'hen', 'wan', 'jam']"
jean,--,jean,"['he', 'hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken']"
jean,--,jean,"['mean', 'hwan', 'jeans', 'keen', 'gran', 'he', 'ran', 'hen', 'wan', 'jam']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['warn', 'grant', 'meane', 'want', 'seen', 'mean', 'hear', 'when', 'mee', 'hwan']"
jean,--,jean,"['team', 'grant', 'he', 'mean', 'grain', 'yea', 'men', 'hwan', 'jeans', 'keen']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['hwan', 'jeans', 'gran', 'keen', 'hen', 'jam', 'jab', 'jes', 'ken', 'glean']"
jean,--,jean,"['mean', 'hwan', 'jeans', 'he', 'keen', 'gran', 'ran', 'hen', 'wan', 'jam']"
jennifer,--,jennifer,"['juniper', 'heifer']"
jenny,--,jenny,"['ginne', 'hent', 'hubby', 'kennel', 'ginn', 'gummy', 'june', 'hemm', 'hey', 'hen']"
